precision	recall	threshold	method
	0.0	1.0	dann
25.0	1.04166666667	0.0	linsight
25.0	1.04166666667	0.001	linsight
25.0	1.04166666667	0.002	linsight
25.0	1.04166666667	0.003	linsight
25.0	1.04166666667	0.004	linsight
25.0	1.04166666667	0.005	linsight
25.0	1.04166666667	0.006	linsight
25.0	1.04166666667	0.007	linsight
25.0	1.04166666667	0.008	linsight
25.0	1.04166666667	0.009	linsight
25.0	1.04166666667	0.01	linsight
25.0	1.04166666667	0.011	linsight
25.0	1.04166666667	0.012	linsight
25.0	1.04166666667	0.013	linsight
25.0	1.04166666667	0.014	linsight
25.0	1.04166666667	0.015	linsight
25.0	1.04166666667	0.016	linsight
25.0	1.04166666667	0.017	linsight
25.0	1.04166666667	0.018	linsight
25.0	1.04166666667	0.019	linsight
25.0	1.04166666667	0.02	linsight
25.0	1.04166666667	0.021	linsight
25.0	1.04166666667	0.022	linsight
25.0	1.04166666667	0.023	linsight
25.0	1.04166666667	0.024	linsight
25.0	1.04166666667	0.025	linsight
25.0	1.04166666667	0.026	linsight
25.0	1.04166666667	0.027	linsight
25.0	1.04166666667	0.028	linsight
25.0	1.04166666667	0.029	linsight
25.0	1.04166666667	0.03	linsight
25.0	1.04166666667	0.031	linsight
25.0	1.04166666667	0.032	linsight
25.0	1.04166666667	0.033	linsight
25.0	1.04166666667	0.034	linsight
25.0	1.04166666667	0.035	linsight
25.0	1.04166666667	0.036	linsight
25.0	1.04166666667	0.037	linsight
25.0	1.04166666667	0.038	linsight
25.0	1.04166666667	0.039	linsight
33.3333333333	2.08333333333	0.04	linsight
25.0	2.08333333333	0.041	linsight
20.0	2.08333333333	0.042	linsight
20.0	2.08333333333	0.043	linsight
12.5	2.08333333333	0.044	linsight
4.87804878049	2.08333333333	0.045	linsight
5.1724137931	3.125	0.046	linsight
3.61445783133	3.125	0.047	linsight
3.09278350515	3.125	0.048	linsight
2.67857142857	3.125	0.049	linsight
2.32558139535	3.125	0.05	linsight
2.17391304348	3.125	0.051	linsight
2.06896551724	3.125	0.052	linsight
2.02702702703	3.125	0.053	linsight
1.875	3.125	0.054	linsight
1.70454545455	3.125	0.055	linsight
1.65745856354	3.125	0.056	linsight
1.59574468085	3.125	0.057	linsight
1.57894736842	3.125	0.058	linsight
1.57068062827	3.125	0.059	linsight
1.53846153846	3.125	0.06	linsight
1.49253731343	3.125	0.061	linsight
1.42180094787	3.125	0.062	linsight
1.83486238532	4.16666666667	0.063	linsight
1.78571428571	4.16666666667	0.064	linsight
2.1645021645	5.20833333333	0.065	linsight
2.12765957447	5.20833333333	0.066	linsight
2.04918032787	5.20833333333	0.067	linsight
2.00803212851	5.20833333333	0.068	linsight
1.9305019305	5.20833333333	0.069	linsight
2.22222222222	6.25	0.07	linsight
2.20588235294	6.25	0.071	linsight
2.1897810219	6.25	0.072	linsight
2.18181818182	6.25	0.073	linsight
2.16606498195	6.25	0.074	linsight
2.15053763441	6.25	0.075	linsight
2.12014134276	6.25	0.076	linsight
2.11267605634	6.25	0.077	linsight
2.0979020979	6.25	0.078	linsight
2.03389830508	6.25	0.079	linsight
2.32558139535	7.29166666667	0.08	linsight
2.25806451613	7.29166666667	0.081	linsight
2.25080385852	7.29166666667	0.082	linsight
2.21518987342	7.29166666667	0.083	linsight
2.16718266254	7.29166666667	0.084	linsight
2.12121212121	7.29166666667	0.085	linsight
2.08955223881	7.29166666667	0.086	linsight
2.07100591716	7.29166666667	0.087	linsight
2.02312138728	7.29166666667	0.088	linsight
1.9943019943	7.29166666667	0.089	linsight
1.93905817175	7.29166666667	0.09	linsight
2.15633423181	8.33333333333	0.091	linsight
2.13903743316	8.33333333333	0.092	linsight
2.12765957447	8.33333333333	0.093	linsight
2.1164021164	8.33333333333	0.094	linsight
2.11081794195	8.33333333333	0.095	linsight
2.0618556701	8.33333333333	0.096	linsight
2.0253164557	8.33333333333	0.097	linsight
2.01005025126	8.33333333333	0.098	linsight
1.98511166253	8.33333333333	0.099	linsight
1.9512195122	8.33333333333	0.1	linsight
1.94174757282	8.33333333333	0.101	linsight
1.93236714976	8.33333333333	0.102	linsight
1.90023752969	8.33333333333	0.103	linsight
1.88679245283	8.33333333333	0.104	linsight
1.88679245283	8.33333333333	0.105	linsight
1.8779342723	8.33333333333	0.106	linsight
1.8648018648	8.33333333333	0.107	linsight
1.85614849188	8.33333333333	0.108	linsight
1.83908045977	8.33333333333	0.109	linsight
1.82232346241	8.33333333333	0.11	linsight
1.80995475113	8.33333333333	0.111	linsight
1.79775280899	8.33333333333	0.112	linsight
1.76991150442	8.33333333333	0.113	linsight
1.75438596491	8.33333333333	0.114	linsight
1.73913043478	8.33333333333	0.115	linsight
1.72043010753	8.33333333333	0.116	linsight
1.69851380042	8.33333333333	0.117	linsight
1.69491525424	8.33333333333	0.118	linsight
1.69133192389	8.33333333333	0.119	linsight
1.67364016736	8.33333333333	0.12	linsight
1.66666666667	8.33333333333	0.121	linsight
1.84804928131	9.375	0.122	linsight
1.84049079755	9.375	0.123	linsight
1.82555780933	9.375	0.124	linsight
2.0202020202	10.4166666667	0.125	linsight
2.0	10.4166666667	0.126	linsight
2.0	10.4166666667	0.127	linsight
1.98807157058	10.4166666667	0.128	linsight
1.9801980198	10.4166666667	0.129	linsight
1.97238658777	10.4166666667	0.13	linsight
1.96850393701	10.4166666667	0.131	linsight
1.96463654224	10.4166666667	0.132	linsight
2.14424951267	11.4583333333	0.133	linsight
2.32108317215	12.5	0.134	linsight
2.5	13.5416666667	0.135	linsight
2.48565965583	13.5416666667	0.136	linsight
2.46679316888	13.5416666667	0.137	linsight
2.46212121212	13.5416666667	0.138	linsight
2.45283018868	13.5416666667	0.139	linsight
2.63653483992	14.5833333333	0.14	linsight
2.63157894737	14.5833333333	0.141	linsight
2.63157894737	14.5833333333	0.142	linsight
2.62172284644	14.5833333333	0.143	linsight
2.61194029851	14.5833333333	0.144	linsight
2.60707635009	14.5833333333	0.145	linsight
2.60223048327	14.5833333333	0.146	linsight
2.5974025974	14.5833333333	0.147	linsight
2.5974025974	14.5833333333	0.148	linsight
2.58302583026	14.5833333333	0.149	linsight
2.57352941176	14.5833333333	0.15	linsight
2.56880733945	14.5833333333	0.151	linsight
2.74725274725	15.625	0.152	linsight
2.8880866426	16.6666666667	0.153	linsight
2.8880866426	16.6666666667	0.154	linsight
2.86225402504	16.6666666667	0.155	linsight
2.83687943262	16.6666666667	0.156	linsight
2.83185840708	16.6666666667	0.157	linsight
2.82685512367	16.6666666667	0.158	linsight
2.78745644599	16.6666666667	0.159	linsight
2.75862068966	16.6666666667	0.16	linsight
2.7397260274	16.6666666667	0.161	linsight
2.72572402044	16.6666666667	0.162	linsight
2.72572402044	16.6666666667	0.163	linsight
2.7027027027	16.6666666667	0.164	linsight
2.6981450253	16.6666666667	0.165	linsight
2.85714285714	17.7083333333	0.166	linsight
2.83806343907	17.7083333333	0.167	linsight
2.82861896839	17.7083333333	0.168	linsight
2.82392026578	17.7083333333	0.169	linsight
2.81456953642	17.7083333333	0.17	linsight
2.80991735537	17.7083333333	0.171	linsight
2.94117647059	18.75	0.172	linsight
2.94117647059	18.75	0.173	linsight
2.93159609121	18.75	0.174	linsight
2.93159609121	18.75	0.175	linsight
3.07443365696	19.7916666667	0.176	linsight
3.06451612903	19.7916666667	0.177	linsight
3.04487179487	19.7916666667	0.178	linsight
3.04487179487	19.7916666667	0.179	linsight
3.04487179487	19.7916666667	0.18	linsight
3.04	19.7916666667	0.181	linsight
3.18979266348	20.8333333333	0.182	linsight
3.1847133758	20.8333333333	0.183	linsight
3.17965023847	20.8333333333	0.184	linsight
3.33333333333	21.875	0.185	linsight
3.32278481013	21.875	0.186	linsight
3.31230283912	21.875	0.187	linsight
3.31230283912	21.875	0.188	linsight
3.30708661417	21.875	0.189	linsight
3.29153605016	21.875	0.19	linsight
3.29153605016	21.875	0.191	linsight
3.28125	21.875	0.192	linsight
3.42679127726	22.9166666667	0.193	linsight
3.41614906832	22.9166666667	0.194	linsight
3.71517027864	25.0	0.195	linsight
3.71517027864	25.0	0.196	linsight
3.7037037037	25.0	0.197	linsight
3.69230769231	25.0	0.198	linsight
3.69230769231	25.0	0.199	linsight
3.69230769231	25.0	0.2	linsight
3.69230769231	25.0	0.201	linsight
3.69230769231	25.0	0.202	linsight
3.6866359447	25.0	0.203	linsight
3.68098159509	25.0	0.204	linsight
3.66972477064	25.0	0.205	linsight
3.64188163885	25.0	0.206	linsight
3.64188163885	25.0	0.207	linsight
3.6308623298	25.0	0.208	linsight
3.77073906486	26.0416666667	0.209	linsight
3.77073906486	26.0416666667	0.21	linsight
3.77073906486	26.0416666667	0.211	linsight
3.77073906486	26.0416666667	0.212	linsight
3.77073906486	26.0416666667	0.213	linsight
3.75939849624	26.0416666667	0.214	linsight
3.89805097451	27.0833333333	0.215	linsight
3.89221556886	27.0833333333	0.216	linsight
3.89221556886	27.0833333333	0.217	linsight
3.89221556886	27.0833333333	0.218	linsight
3.89221556886	27.0833333333	0.219	linsight
4.02985074627	28.125	0.22	linsight
4.02985074627	28.125	0.221	linsight
4.02384500745	28.125	0.222	linsight
4.16666666667	29.1666666667	0.223	linsight
4.30906389302	30.2083333333	0.224	linsight
4.30267062315	30.2083333333	0.225	linsight
4.41826215022	31.25	0.226	linsight
4.41176470588	31.25	0.227	linsight
4.41176470588	31.25	0.228	linsight
4.54545454545	32.2916666667	0.229	linsight
4.54545454545	32.2916666667	0.23	linsight
4.54545454545	32.2916666667	0.231	linsight
4.54545454545	32.2916666667	0.232	linsight
4.54545454545	32.2916666667	0.233	linsight
4.53879941435	32.2916666667	0.234	linsight
4.52554744526	32.2916666667	0.235	linsight
4.65793304221	33.3333333333	0.236	linsight
4.65793304221	33.3333333333	0.237	linsight
4.65793304221	33.3333333333	0.238	linsight
4.65793304221	33.3333333333	0.239	linsight
4.65793304221	33.3333333333	0.24	linsight
4.65793304221	33.3333333333	0.241	linsight
4.78955007257	34.375	0.242	linsight
4.78955007257	34.375	0.243	linsight
4.78955007257	34.375	0.244	linsight
4.78955007257	34.375	0.245	linsight
4.92753623188	35.4166666667	0.246	linsight
5.19480519481	37.5	0.247	linsight
5.17985611511	37.5	0.248	linsight
5.17985611511	37.5	0.249	linsight
5.1724137931	37.5	0.25	linsight
5.30846484935	38.5416666667	0.251	linsight
5.30846484935	38.5416666667	0.252	linsight
5.30085959885	38.5416666667	0.253	linsight
5.30085959885	38.5416666667	0.254	linsight
5.30085959885	38.5416666667	0.255	linsight
5.43633762518	39.5833333333	0.256	linsight
5.43633762518	39.5833333333	0.257	linsight
5.43633762518	39.5833333333	0.258	linsight
5.42082738944	39.5833333333	0.259	linsight
5.40540540541	39.5833333333	0.26	linsight
5.40540540541	39.5833333333	0.261	linsight
5.40540540541	39.5833333333	0.262	linsight
5.40540540541	39.5833333333	0.263	linsight
5.40540540541	39.5833333333	0.264	linsight
5.40540540541	39.5833333333	0.265	linsight
5.40540540541	39.5833333333	0.266	linsight
5.40540540541	39.5833333333	0.267	linsight
5.40540540541	39.5833333333	0.268	linsight
5.40540540541	39.5833333333	0.269	linsight
5.40540540541	39.5833333333	0.27	linsight
5.40540540541	39.5833333333	0.271	linsight
5.39772727273	39.5833333333	0.272	linsight
5.39007092199	39.5833333333	0.273	linsight
5.38243626062	39.5833333333	0.274	linsight
5.38243626062	39.5833333333	0.275	linsight
5.37482319661	39.5833333333	0.276	linsight
5.35966149506	39.5833333333	0.277	linsight
5.35966149506	39.5833333333	0.278	linsight
5.35966149506	39.5833333333	0.279	linsight
5.34458509142	39.5833333333	0.28	linsight
5.34458509142	39.5833333333	0.281	linsight
5.34458509142	39.5833333333	0.282	linsight
5.34458509142	39.5833333333	0.283	linsight
5.34458509142	39.5833333333	0.284	linsight
5.34458509142	39.5833333333	0.285	linsight
5.34458509142	39.5833333333	0.286	linsight
5.34458509142	39.5833333333	0.287	linsight
5.34458509142	39.5833333333	0.288	linsight
5.32959326788	39.5833333333	0.289	linsight
5.32959326788	39.5833333333	0.29	linsight
5.32959326788	39.5833333333	0.291	linsight
5.31468531469	39.5833333333	0.292	linsight
5.30726256983	39.5833333333	0.293	linsight
5.30726256983	39.5833333333	0.294	linsight
5.43175487465	40.625	0.295	linsight
5.42420027816	40.625	0.296	linsight
5.42420027816	40.625	0.297	linsight
5.42420027816	40.625	0.298	linsight
5.41666666667	40.625	0.299	linsight
5.41666666667	40.625	0.3	linsight
5.41666666667	40.625	0.301	linsight
5.41666666667	40.625	0.302	linsight
5.41666666667	40.625	0.303	linsight
5.41666666667	40.625	0.304	linsight
5.41666666667	40.625	0.305	linsight
5.41666666667	40.625	0.306	linsight
5.41666666667	40.625	0.307	linsight
5.40166204986	40.625	0.308	linsight
5.40166204986	40.625	0.309	linsight
5.38674033149	40.625	0.31	linsight
5.37190082645	40.625	0.311	linsight
5.37190082645	40.625	0.312	linsight
5.37190082645	40.625	0.313	linsight
5.36451169188	40.625	0.314	linsight
5.36451169188	40.625	0.315	linsight
5.36451169188	40.625	0.316	linsight
5.36451169188	40.625	0.317	linsight
5.34979423868	40.625	0.318	linsight
5.34246575342	40.625	0.319	linsight
5.34246575342	40.625	0.32	linsight
5.33515731874	40.625	0.321	linsight
5.33515731874	40.625	0.322	linsight
5.33515731874	40.625	0.323	linsight
5.32786885246	40.625	0.324	linsight
5.32786885246	40.625	0.325	linsight
5.32786885246	40.625	0.326	linsight
5.32060027285	40.625	0.327	linsight
5.32060027285	40.625	0.328	linsight
5.32060027285	40.625	0.329	linsight
5.32060027285	40.625	0.33	linsight
5.31335149864	40.625	0.331	linsight
5.31335149864	40.625	0.332	linsight
5.30612244898	40.625	0.333	linsight
5.30612244898	40.625	0.334	linsight
5.4347826087	41.6666666667	0.335	linsight
5.42740841248	41.6666666667	0.336	linsight
5.42740841248	41.6666666667	0.337	linsight
5.42740841248	41.6666666667	0.338	linsight
5.42005420054	41.6666666667	0.339	linsight
5.41271989175	41.6666666667	0.34	linsight
5.41271989175	41.6666666667	0.341	linsight
5.39811066127	41.6666666667	0.342	linsight
5.39811066127	41.6666666667	0.343	linsight
5.39811066127	41.6666666667	0.344	linsight
5.39811066127	41.6666666667	0.345	linsight
5.525606469	42.7083333333	0.346	linsight
5.525606469	42.7083333333	0.347	linsight
5.525606469	42.7083333333	0.348	linsight
5.525606469	42.7083333333	0.349	linsight
5.65275908479	43.75	0.35	linsight
5.65275908479	43.75	0.351	linsight
5.64516129032	43.75	0.352	linsight
5.64516129032	43.75	0.353	linsight
5.64516129032	43.75	0.354	linsight
5.64516129032	43.75	0.355	linsight
5.64516129032	43.75	0.356	linsight
5.64516129032	43.75	0.357	linsight
5.64516129032	43.75	0.358	linsight
5.63758389262	43.75	0.359	linsight
5.63758389262	43.75	0.36	linsight
5.63758389262	43.75	0.361	linsight
5.63758389262	43.75	0.362	linsight
5.63758389262	43.75	0.363	linsight
5.63758389262	43.75	0.364	linsight
5.63758389262	43.75	0.365	linsight
5.63758389262	43.75	0.366	linsight
5.63758389262	43.75	0.367	linsight
5.63758389262	43.75	0.368	linsight
5.63002680965	43.75	0.369	linsight
5.63002680965	43.75	0.37	linsight
5.63002680965	43.75	0.371	linsight
5.63002680965	43.75	0.372	linsight
5.63002680965	43.75	0.373	linsight
5.63002680965	43.75	0.374	linsight
5.63002680965	43.75	0.375	linsight
5.63002680965	43.75	0.376	linsight
5.63002680965	43.75	0.377	linsight
5.63002680965	43.75	0.378	linsight
5.63002680965	43.75	0.379	linsight
5.62248995984	43.75	0.38	linsight
5.61497326203	43.75	0.381	linsight
5.61497326203	43.75	0.382	linsight
5.61497326203	43.75	0.383	linsight
5.61497326203	43.75	0.384	linsight
5.60747663551	43.75	0.385	linsight
5.60747663551	43.75	0.386	linsight
5.60747663551	43.75	0.387	linsight
5.60747663551	43.75	0.388	linsight
5.59254327563	43.75	0.389	linsight
5.59254327563	43.75	0.39	linsight
5.71049136786	44.7916666667	0.391	linsight
5.70291777188	44.7916666667	0.392	linsight
5.70291777188	44.7916666667	0.393	linsight
5.70291777188	44.7916666667	0.394	linsight
5.70291777188	44.7916666667	0.395	linsight
5.68783068783	44.7916666667	0.396	linsight
5.68783068783	44.7916666667	0.397	linsight
5.68783068783	44.7916666667	0.398	linsight
5.68031704095	44.7916666667	0.399	linsight
5.68031704095	44.7916666667	0.4	linsight
5.672823219	44.7916666667	0.401	linsight
5.66534914361	44.7916666667	0.402	linsight
5.66534914361	44.7916666667	0.403	linsight
5.65045992116	44.7916666667	0.404	linsight
5.65045992116	44.7916666667	0.405	linsight
5.64304461942	44.7916666667	0.406	linsight
5.63564875491	44.7916666667	0.407	linsight
5.63564875491	44.7916666667	0.408	linsight
5.63564875491	44.7916666667	0.409	linsight
5.63564875491	44.7916666667	0.41	linsight
5.63564875491	44.7916666667	0.411	linsight
5.63564875491	44.7916666667	0.412	linsight
5.63564875491	44.7916666667	0.413	linsight
5.63564875491	44.7916666667	0.414	linsight
5.63564875491	44.7916666667	0.415	linsight
5.63564875491	44.7916666667	0.416	linsight
5.63564875491	44.7916666667	0.417	linsight
5.63564875491	44.7916666667	0.418	linsight
5.63564875491	44.7916666667	0.419	linsight
5.62827225131	44.7916666667	0.42	linsight
5.62827225131	44.7916666667	0.421	linsight
5.62827225131	44.7916666667	0.422	linsight
5.62827225131	44.7916666667	0.423	linsight
5.62091503268	44.7916666667	0.424	linsight
5.62091503268	44.7916666667	0.425	linsight
5.62091503268	44.7916666667	0.426	linsight
5.62091503268	44.7916666667	0.427	linsight
5.62091503268	44.7916666667	0.428	linsight
5.62091503268	44.7916666667	0.429	linsight
5.6135770235	44.7916666667	0.43	linsight
5.6135770235	44.7916666667	0.431	linsight
5.60625814863	44.7916666667	0.432	linsight
5.60625814863	44.7916666667	0.433	linsight
5.59895833333	44.7916666667	0.434	linsight
5.59167750325	44.7916666667	0.435	linsight
5.59167750325	44.7916666667	0.436	linsight
5.59167750325	44.7916666667	0.437	linsight
5.59167750325	44.7916666667	0.438	linsight
5.59167750325	44.7916666667	0.439	linsight
5.59167750325	44.7916666667	0.44	linsight
5.59167750325	44.7916666667	0.441	linsight
5.59167750325	44.7916666667	0.442	linsight
5.59167750325	44.7916666667	0.443	linsight
5.59167750325	44.7916666667	0.444	linsight
5.59167750325	44.7916666667	0.445	linsight
5.59167750325	44.7916666667	0.446	linsight
5.59167750325	44.7916666667	0.447	linsight
5.59167750325	44.7916666667	0.448	linsight
5.59167750325	44.7916666667	0.449	linsight
5.59167750325	44.7916666667	0.45	linsight
5.58441558442	44.7916666667	0.451	linsight
5.58441558442	44.7916666667	0.452	linsight
5.58441558442	44.7916666667	0.453	linsight
5.58441558442	44.7916666667	0.454	linsight
5.58441558442	44.7916666667	0.455	linsight
5.58441558442	44.7916666667	0.456	linsight
5.58441558442	44.7916666667	0.457	linsight
5.58441558442	44.7916666667	0.458	linsight
5.58441558442	44.7916666667	0.459	linsight
5.57717250324	44.7916666667	0.46	linsight
5.57717250324	44.7916666667	0.461	linsight
5.57717250324	44.7916666667	0.462	linsight
5.57717250324	44.7916666667	0.463	linsight
5.57717250324	44.7916666667	0.464	linsight
5.57717250324	44.7916666667	0.465	linsight
5.57717250324	44.7916666667	0.466	linsight
5.57717250324	44.7916666667	0.467	linsight
5.57717250324	44.7916666667	0.468	linsight
5.56994818653	44.7916666667	0.469	linsight
5.56994818653	44.7916666667	0.47	linsight
5.56994818653	44.7916666667	0.471	linsight
5.56274256145	44.7916666667	0.472	linsight
5.56274256145	44.7916666667	0.473	linsight
5.56274256145	44.7916666667	0.474	linsight
5.56274256145	44.7916666667	0.475	linsight
5.56274256145	44.7916666667	0.476	linsight
5.56274256145	44.7916666667	0.477	linsight
5.56274256145	44.7916666667	0.478	linsight
5.56274256145	44.7916666667	0.479	linsight
5.56274256145	44.7916666667	0.48	linsight
5.56274256145	44.7916666667	0.481	linsight
5.56274256145	44.7916666667	0.482	linsight
5.56274256145	44.7916666667	0.483	linsight
5.56274256145	44.7916666667	0.484	linsight
5.55555555556	44.7916666667	0.485	linsight
5.55555555556	44.7916666667	0.486	linsight
5.55555555556	44.7916666667	0.487	linsight
5.55555555556	44.7916666667	0.488	linsight
5.55555555556	44.7916666667	0.489	linsight
5.55555555556	44.7916666667	0.49	linsight
5.55555555556	44.7916666667	0.491	linsight
5.55555555556	44.7916666667	0.492	linsight
5.55555555556	44.7916666667	0.493	linsight
5.55555555556	44.7916666667	0.494	linsight
5.55555555556	44.7916666667	0.495	linsight
5.54838709677	44.7916666667	0.496	linsight
5.54838709677	44.7916666667	0.497	linsight
5.54838709677	44.7916666667	0.498	linsight
5.54838709677	44.7916666667	0.499	linsight
5.54838709677	44.7916666667	0.5	linsight
5.54838709677	44.7916666667	0.501	linsight
5.5412371134	44.7916666667	0.502	linsight
5.53410553411	44.7916666667	0.503	linsight
5.53410553411	44.7916666667	0.504	linsight
5.53410553411	44.7916666667	0.505	linsight
5.52699228792	44.7916666667	0.506	linsight
5.51989730424	44.7916666667	0.507	linsight
5.51989730424	44.7916666667	0.508	linsight
5.51989730424	44.7916666667	0.509	linsight
5.51989730424	44.7916666667	0.51	linsight
5.51989730424	44.7916666667	0.511	linsight
5.51989730424	44.7916666667	0.512	linsight
5.51989730424	44.7916666667	0.513	linsight
5.51989730424	44.7916666667	0.514	linsight
5.51989730424	44.7916666667	0.515	linsight
5.51989730424	44.7916666667	0.516	linsight
5.51989730424	44.7916666667	0.517	linsight
5.51989730424	44.7916666667	0.518	linsight
5.51989730424	44.7916666667	0.519	linsight
5.51989730424	44.7916666667	0.52	linsight
5.51989730424	44.7916666667	0.521	linsight
5.51989730424	44.7916666667	0.522	linsight
5.51989730424	44.7916666667	0.523	linsight
5.51989730424	44.7916666667	0.524	linsight
5.51989730424	44.7916666667	0.525	linsight
5.51989730424	44.7916666667	0.526	linsight
5.51989730424	44.7916666667	0.527	linsight
5.51989730424	44.7916666667	0.528	linsight
5.51989730424	44.7916666667	0.529	linsight
5.51989730424	44.7916666667	0.53	linsight
5.51282051282	44.7916666667	0.531	linsight
5.6338028169	45.8333333333	0.532	linsight
5.6338028169	45.8333333333	0.533	linsight
5.75447570332	46.875	0.534	linsight
5.75447570332	46.875	0.535	linsight
5.75447570332	46.875	0.536	linsight
5.74712643678	46.875	0.537	linsight
5.74712643678	46.875	0.538	linsight
5.74712643678	46.875	0.539	linsight
5.74712643678	46.875	0.54	linsight
5.74712643678	46.875	0.541	linsight
5.74712643678	46.875	0.542	linsight
5.74712643678	46.875	0.543	linsight
5.74712643678	46.875	0.544	linsight
5.74712643678	46.875	0.545	linsight
5.74712643678	46.875	0.546	linsight
5.74712643678	46.875	0.547	linsight
5.73979591837	46.875	0.548	linsight
5.73979591837	46.875	0.549	linsight
5.73979591837	46.875	0.55	linsight
5.73979591837	46.875	0.551	linsight
5.73979591837	46.875	0.552	linsight
5.85987261146	47.9166666667	0.553	linsight
5.85987261146	47.9166666667	0.554	linsight
5.85987261146	47.9166666667	0.555	linsight
5.85987261146	47.9166666667	0.556	linsight
5.85987261146	47.9166666667	0.557	linsight
5.85987261146	47.9166666667	0.558	linsight
5.85987261146	47.9166666667	0.559	linsight
5.85987261146	47.9166666667	0.56	linsight
5.85987261146	47.9166666667	0.561	linsight
5.85987261146	47.9166666667	0.562	linsight
5.8524173028	47.9166666667	0.563	linsight
5.8524173028	47.9166666667	0.564	linsight
5.8524173028	47.9166666667	0.565	linsight
5.84498094028	47.9166666667	0.566	linsight
5.84498094028	47.9166666667	0.567	linsight
5.84498094028	47.9166666667	0.568	linsight
5.84498094028	47.9166666667	0.569	linsight
5.84498094028	47.9166666667	0.57	linsight
5.84498094028	47.9166666667	0.571	linsight
5.83756345178	47.9166666667	0.572	linsight
5.83756345178	47.9166666667	0.573	linsight
5.83756345178	47.9166666667	0.574	linsight
5.83756345178	47.9166666667	0.575	linsight
5.83756345178	47.9166666667	0.576	linsight
5.83756345178	47.9166666667	0.577	linsight
5.83016476553	47.9166666667	0.578	linsight
5.83016476553	47.9166666667	0.579	linsight
5.83016476553	47.9166666667	0.58	linsight
5.83016476553	47.9166666667	0.581	linsight
5.83016476553	47.9166666667	0.582	linsight
5.83016476553	47.9166666667	0.583	linsight
5.83016476553	47.9166666667	0.584	linsight
5.82278481013	47.9166666667	0.585	linsight
5.82278481013	47.9166666667	0.586	linsight
5.81542351454	47.9166666667	0.587	linsight
5.80808080808	47.9166666667	0.588	linsight
5.80808080808	47.9166666667	0.589	linsight
5.80808080808	47.9166666667	0.59	linsight
5.80808080808	47.9166666667	0.591	linsight
5.80075662043	47.9166666667	0.592	linsight
5.80075662043	47.9166666667	0.593	linsight
5.79345088161	47.9166666667	0.594	linsight
5.79345088161	47.9166666667	0.595	linsight
5.78616352201	47.9166666667	0.596	linsight
5.78616352201	47.9166666667	0.597	linsight
5.78616352201	47.9166666667	0.598	linsight
5.78616352201	47.9166666667	0.599	linsight
5.78616352201	47.9166666667	0.6	linsight
5.78616352201	47.9166666667	0.601	linsight
5.78616352201	47.9166666667	0.602	linsight
5.78616352201	47.9166666667	0.603	linsight
5.78616352201	47.9166666667	0.604	linsight
5.78616352201	47.9166666667	0.605	linsight
5.78616352201	47.9166666667	0.606	linsight
5.78616352201	47.9166666667	0.607	linsight
5.78616352201	47.9166666667	0.608	linsight
5.78616352201	47.9166666667	0.609	linsight
5.78616352201	47.9166666667	0.61	linsight
5.78616352201	47.9166666667	0.611	linsight
5.77889447236	47.9166666667	0.612	linsight
5.77889447236	47.9166666667	0.613	linsight
5.77889447236	47.9166666667	0.614	linsight
5.77889447236	47.9166666667	0.615	linsight
5.77889447236	47.9166666667	0.616	linsight
5.89711417817	48.9583333333	0.617	linsight
5.89711417817	48.9583333333	0.618	linsight
5.89711417817	48.9583333333	0.619	linsight
5.89711417817	48.9583333333	0.62	linsight
5.89711417817	48.9583333333	0.621	linsight
5.89711417817	48.9583333333	0.622	linsight
5.89711417817	48.9583333333	0.623	linsight
5.89711417817	48.9583333333	0.624	linsight
5.88972431078	48.9583333333	0.625	linsight
5.88972431078	48.9583333333	0.626	linsight
5.88972431078	48.9583333333	0.627	linsight
5.88972431078	48.9583333333	0.628	linsight
5.88235294118	48.9583333333	0.629	linsight
5.88235294118	48.9583333333	0.63	linsight
5.88235294118	48.9583333333	0.631	linsight
5.88235294118	48.9583333333	0.632	linsight
5.88235294118	48.9583333333	0.633	linsight
5.88235294118	48.9583333333	0.634	linsight
5.88235294118	48.9583333333	0.635	linsight
5.88235294118	48.9583333333	0.636	linsight
5.88235294118	48.9583333333	0.637	linsight
5.88235294118	48.9583333333	0.638	linsight
5.88235294118	48.9583333333	0.639	linsight
5.88235294118	48.9583333333	0.64	linsight
5.88235294118	48.9583333333	0.641	linsight
5.88235294118	48.9583333333	0.642	linsight
5.88235294118	48.9583333333	0.643	linsight
5.88235294118	48.9583333333	0.644	linsight
5.88235294118	48.9583333333	0.645	linsight
5.88235294118	48.9583333333	0.646	linsight
5.88235294118	48.9583333333	0.647	linsight
5.88235294118	48.9583333333	0.648	linsight
5.88235294118	48.9583333333	0.649	linsight
5.88235294118	48.9583333333	0.65	linsight
5.88235294118	48.9583333333	0.651	linsight
5.88235294118	48.9583333333	0.652	linsight
5.88235294118	48.9583333333	0.653	linsight
5.88235294118	48.9583333333	0.654	linsight
5.88235294118	48.9583333333	0.655	linsight
5.88235294118	48.9583333333	0.656	linsight
5.88235294118	48.9583333333	0.657	linsight
5.88235294118	48.9583333333	0.658	linsight
5.88235294118	48.9583333333	0.659	linsight
5.88235294118	48.9583333333	0.66	linsight
5.88235294118	48.9583333333	0.661	linsight
5.88235294118	48.9583333333	0.662	linsight
5.88235294118	48.9583333333	0.663	linsight
5.88235294118	48.9583333333	0.664	linsight
